;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
397;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 22867826.41};{u'date': u'2017-03-09', u'value': 6010.57};Euro;[None];{u'isin': u'LU1260147084', u'bloomberg': None, u'apir': None};18129;Euro;18130;{u'type': u'isin', u'value': u'LU1260147084'};LU1260147084;PARWORLD ABSOLUTE RETURN EQUITY NEUTRAL [CLASSIC, C];Alternatives & Other;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/c9fa4d5f-e833-4826-ac7e-1f6ac322b95a/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1260147084];[LU1260147084];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARWORLD ABSOLUTE RETURN EQUITY NEUTRAL;{u'date': u'2017-03-09', u'value': 95.25};{u'date': u'2017-03-09', u'value': 95.25};Monde;[];3;Rendement absolu;{u'performance_1y': {u'date': u'2017-02-28', u'value': -3.44966713738}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.719199499687}};;;LU1260147084;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/rendement-absolu/parworld-absolute-return-equity-neutral-classic-c-lu1260147084
398;[None, None];Actions;{u'date': u'2017-03-09', u'value': 13402043.82};{u'date': u'2017-03-09', u'value': 1070.29};Dollar;[PWEWCLA LX, PWEWCDS LX];{u'isin': u'LU1325792700', u'bloomberg': u'PWEWCLA LX', u'apir': None};20090;Dollar;20091;{u'type': u'isin', u'value': u'LU1325792700'};LU1325792700;PARWORLD EQUITY WORLD DEFI [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/0c215332-b01f-4abb-abe0-b0966eb65f59/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1325792700, LU1325793427];[LU1325792700, LU1325793427];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARWORLD EQUITY WORLD DEFI;{u'date': u'2017-03-09', u'value': 107.03};{u'date': None, u'value': None};Monde;[];6;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.3115514334}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 4.41951219512}};;PWEWCLA LX;LU1325792700;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parworld-equity-world-defi-classic-c-lu1325792700
399;[None, None];Investissements alternatifs & Autres;{u'date': u'2017-03-07', u'value': 91261774.99};{u'date': u'2017-03-07', u'value': 9317354.6};Euro;[None, None];{u'isin': u'LU1484486714', u'bloomberg': None, u'apir': None};20794;Euro;21870;{u'type': u'isin', u'value': u'LU1484486714'};LU1484486714;PARWORLD LYRA [CLASSIC, C];Alternatives & Other;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/4342e090-6257-46a8-884f-d10ae04961e4/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1484486714, LU1484486805];[LU1484486714, LU1484486805];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARWORLD LYRA;{u'date': u'2017-03-07', u'value': 100.4};{u'date': u'2017-03-07', u'value': 100.4};Monde;[];3;Rendement absolu;;;;LU1484486714;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/rendement-absolu/parworld-lyra-classic-c-lu1484486714
400;[None];Actions;{u'date': u'2017-03-09', u'value': 409081633.86};{u'date': u'2017-03-09', u'value': 288807939.65};Euro;[PVGURUC LX];{u'isin': u'LU0774754435', u'bloomberg': u'PVGURUC LX', u'apir': None};10954;Euro;10957;{u'type': u'isin', u'value': u'LU0774754435'};LU0774754435;PARWORLD QUANT EQUITY EUROPE GURU [CLASSIC, C];Equity;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU0774754435];[LU0774754435];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARWORLD QUANT EQUITY EUROPE GURU;{u'date': u'2017-03-09', u'value': 163.24};{u'date': u'2017-03-09', u'value': 163.24};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 4.63861227112}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.07209062822}, u'performance_3y': {u'date': u'2017-02-28', u'value': 18.1501632209}};;PVGURUC LX;LU0774754435;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/parworld-quant-equity-europe-guru-classic-c-lu0774754435
401;[None, None];Actions;{u'date': u'2017-03-09', u'value': 284973492.7};{u'date': u'2017-03-09', u'value': 27965661.38};Dollar;[PARQEWC LX, PARRHEU LX];{u'isin': u'LU0774754948', u'bloomberg': u'PARQEWC LX', u'apir': None};10695;Dollar;10714;{u'type': u'isin', u'value': u'LU0774754948'};LU0774754948;PARWORLD QUANT EQUITY WORLD GURU [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/896a41a8-20b6-43e0-b41c-53bec2737c21/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0774755085, LU0774754948];[LU0774755085, LU0774754948];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARWORLD QUANT EQUITY WORLD GURU;{u'date': u'2017-03-09', u'value': 149.46};{u'date': u'2017-03-09', u'value': 141.25};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 11.3252297658}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 4.95786516854}, u'performance_3y': {u'date': u'2017-02-28', u'value': -1.6951371163}};;PARQEWC LX;LU0774754948;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parworld-quant-equity-world-guru-classic-c-lu0774754948
402;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 40866228.11};{u'date': u'2017-03-09', u'value': 4245069.47};Euro;[PAORFOC LX];{u'isin': u'LU0218129350', u'bloomberg': u'PAORFOC LX', u'apir': None};1589;Euro;4176;{u'type': u'isin', u'value': u'LU0218129350'};LU0218129350;PARWORLD TRACKER MACRO OPPORTUNITIES [CLASSIC, C];Alternatives & Other;;[DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU0218129350];[LU0218129350];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};PARWORLD TRACKER MACRO OPPORTUNITIES;{u'date': u'2017-03-09', u'value': 103.04};{u'date': u'2017-03-09', u'value': 103.04};Monde;[];4;Rendement absolu;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.550139947881}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.360377909808}, u'performance_5y': {u'date': u'2017-02-28', u'value': -1.76375250262}, u'performance_3y': {u'date': u'2017-02-28', u'value': -0.655611261087}};;PAORFOC LX;LU0218129350;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/rendement-absolu/parworld-tracker-macro-opportunities-classic-c-lu0218129350
403;[None];Obligations convertibles;{u'date': u'2017-03-09', u'value': 26045103.52};{u'date': u'2017-03-09', u'value': 26045103.52};Euro;[FPERAVC FP];{u'isin': u'FR0010052266', u'bloomberg': u'FPERAVC FP', u'apir': None};1209;Euro;2079;{u'type': u'isin', u'value': u'FR0010052266'};FR0010052266;PERSEIS AVANTAGE CONVERTIBLES [CLASSIC, C];Convertible Bonds;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010052266];[FR0010052266];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PERSEIS AVANTAGE CONVERTIBLES;{u'date': u'2017-03-09', u'value': 141.19};{u'date': u'2017-03-09', u'value': 141.19};Europe;[];4;Obligations convertibles européennes;{u'performance_1y': {u'date': u'2017-02-23', u'value': 4.50297991318}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.0495540138751}, u'performance_5y': {u'date': u'2017-02-23', u'value': 20.7738095238}, u'performance_3y': {u'date': u'2017-02-23', u'value': 4.03603867565}};;FPERAVC FP;FR0010052266;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-convertibles-europeennes/perseis-avantage-convertibles-classic-c-fr0010052266
404;[None];Diversifié;{u'date': u'2017-03-08', u'value': 3589117.13};{u'date': u'2017-03-08', u'value': 3589117.13};Euro;[BPEROPC FP];{u'isin': u'FR0010052043', u'bloomberg': u'BPEROPC FP', u'apir': None};1208;Euro;2078;{u'type': u'isin', u'value': u'FR0010052043'};FR0010052043;PERSEIS OPPORTUNITES MONDE [CLASSIC, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010052043];[FR0010052043];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PERSEIS OPPORTUNITES MONDE;{u'date': u'2017-03-08', u'value': 165.85};{u'date': u'2017-03-08', u'value': 165.85};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.5838150289}, u'performance_ytd': {u'date': u'2017-03-08', u'value': 3.18546630996}, u'performance_5y': {u'date': u'2017-02-28', u'value': 39.691943128}, u'performance_3y': {u'date': u'2017-02-28', u'value': 20.5081404687}};;BPEROPC FP;FR0010052043;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/perseis-opportunites-monde-classic-c-fr0010052043
405;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 42492491.15};{u'date': u'2017-03-09', u'value': 42492491.15};Euro;[BNPMATR FP];{u'isin': u'FR0011150010', u'bloomberg': u'BNPMATR FP', u'apir': None};12877;Euro;12879;{u'type': u'isin', u'value': u'FR0011150010'};FR0011150010;PROTECTED TARGET ALPHA FUND [A, C];Alternatives & Other;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_KIID];[FR0011150010];[FR0011150010];THEAM;{u'date': None, u'value': None};2;{u'date': None, u'value': None};PROTECTED TARGET ALPHA FUND;{u'date': u'2017-03-09', u'value': 856.3};{u'date': u'2017-03-09', u'value': 856.3};Monde;[];4;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 4.10927812884}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.129459651742}, u'performance_5y': {u'date': u'2017-02-28', u'value': -13.2011393514}, u'performance_3y': {u'date': u'2017-02-28', u'value': -15.9282303574}};;BNPMATR FP;FR0011150010;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/protected-target-alpha-fund-a-c-fr0011150010
406;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-08', u'value': 57552440.31};{u'date': u'2017-03-08', u'value': 57552440.31};Euro;[BNPPTRA FP];{u'isin': u'FR0011102805', u'bloomberg': u'BNPPTRA FP', u'apir': None};7895;Euro;7902;{u'type': u'isin', u'value': u'FR0011102805'};FR0011102805;PROTECTED TREND FUND [A, C];Alternatives & Other;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_KIID];[FR0011102805];[FR0011102805];THEAM;{u'date': None, u'value': None};4;{u'date': None, u'value': None};PROTECTED TREND FUND;{u'date': u'2017-03-08', u'value': 1060.48};{u'date': u'2017-03-08', u'value': 1060.48};Monde;[];3;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.41926182238}, u'performance_ytd': {u'date': u'2017-03-08', u'value': -0.291468436789}, u'performance_5y': {u'date': u'2017-02-28', u'value': 6.55060696358}, u'performance_3y': {u'date': u'2017-02-28', u'value': 3.76368168893}};;BNPPTRA FP;FR0011102805;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/protected-trend-fund-a-c-fr0011102805
407;[None];Diversifié;{u'date': u'2017-03-09', u'value': 25756379.98};{u'date': u'2017-03-09', u'value': 25756379.98};Euro;[RENTMOB FP];{u'isin': u'FR0007453477', u'bloomberg': u'RENTMOB FP', u'apir': None};1219;Euro;2066;{u'type': u'isin', u'value': u'FR0007453477'};FR0007453477;RENTABILITE MOBILIERE [CLASSIQUE, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0007453477];[FR0007453477];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};RENTABILITE MOBILIERE;{u'date': u'2017-03-09', u'value': 4298.46};{u'date': u'2017-03-09', u'value': 4298.46};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.7952532888}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 3.03091315697}, u'performance_5y': {u'date': u'2017-02-28', u'value': 32.137102997}, u'performance_3y': {u'date': u'2017-02-28', u'value': 16.1505007013}};;RENTMOB FP;FR0007453477;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/rentabilite-mobiliere-classique-c-fr0007453477
408;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 92856949.42};{u'date': u'2017-03-09', u'value': 92856949.42};Dollar;[GSCIUSD SW];{u'isin': u'LU0203243844', u'bloomberg': u'GSCIUSD SW', u'apir': None};1549;Dollar;4080;{u'type': u'isin', u'value': u'LU0203243844'};LU0203243844;S&P GSCI® ENERGY&METALS CAPPED COMPONENT 35/20 THEAM EASY UCITS ETF [A USD, C];Alternatives & Other;;[DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU0203243844];[LU0203243844];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': None, u'value': None};S&P GSCI® ENERGY&METALS CAPPED COMPONENT 35/20 THEAM EASY UCITS ETF;{u'date': u'2017-03-09', u'value': 28.8154};{u'date': u'2017-03-09', u'value': 27.2332};Monde;[];6;Matières premières;{u'performance_1y': {u'date': u'2017-02-28', u'value': 21.1859964354}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -4.78654507005}, u'performance_5y': {u'date': u'2017-02-28', u'value': -40.5332995635}, u'performance_3y': {u'date': u'2017-02-28', u'value': -35.75999829}};;GSCIUSD SW;LU0203243844;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/matieres-premieres/s-p-gsci-energy-metals-capped-component-35-20-theam-easy-ucits-etf-a-usd-c-lu0203243844
409;[None];Diversifié;{u'date': u'2017-03-09', u'value': 58371962.81};{u'date': u'2017-03-09', u'value': 58371962.81};Euro;[BNPSDEE FP];{u'isin': u'FR0007026448', u'bloomberg': u'BNPSDEE FP', u'apir': None};6975;Euro;6977;{u'type': u'isin', u'value': u'FR0007026448'};FR0007026448;SELECTION DYNAMIQUE EUROPE [CLASSIC, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0007026448];[FR0007026448];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};SELECTION DYNAMIQUE EUROPE;{u'date': u'2017-03-09', u'value': 269.33};{u'date': u'2017-03-09', u'value': 269.33};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 8.73307227933}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.23968416657}, u'performance_5y': {u'date': u'2017-02-28', u'value': 40.2335735704}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.37059923571}};;BNPSDEE FP;FR0007026448;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/selection-dynamique-europe-classic-c-fr0007026448
410;[None];Diversifié;{u'date': u'2017-03-08', u'value': 13685501.97};{u'date': u'2017-03-08', u'value': 13685501.97};Euro;[FORFSDY FP];{u'isin': u'FR0000977563', u'bloomberg': u'FORFSDY FP', u'apir': None};6202;Euro;6209;{u'type': u'isin', u'value': u'FR0000977563'};FR0000977563;SELECTION DYNAMIQUE INTERNATIONAL [CLASSIC, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0000977563];[FR0000977563];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};SELECTION DYNAMIQUE INTERNATIONAL;{u'date': u'2017-03-08', u'value': 165.42};{u'date': u'2017-03-08', u'value': 165.42};Monde;[];5;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.2627089496}, u'performance_ytd': {u'date': u'2017-03-08', u'value': 3.12967581047}, u'performance_5y': {u'date': u'2017-02-28', u'value': 38.2335656116}, u'performance_3y': {u'date': u'2017-02-28', u'value': 19.4327578703}};;FORFSDY FP;FR0000977563;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/selection-dynamique-international-classic-c-fr0000977563
411;[None];Diversifié;{u'date': u'2017-03-09', u'value': 52771037.02};{u'date': u'2017-03-09', u'value': 52771037.02};Euro;[BNPSELE FP];{u'isin': u'FR0007048160', u'bloomberg': u'BNPSELE FP', u'apir': None};18037;Euro;18042;{u'type': u'isin', u'value': u'FR0007048160'};FR0007048160;SELECTION EQUILIBRE EUROPE [CLASSIC, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0007048160];[FR0007048160];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};SELECTION EQUILIBRE EUROPE;{u'date': u'2017-03-09', u'value': 129.87};{u'date': u'2017-03-09', u'value': 129.87};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 5.43823889115}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.979706088174}, u'performance_5y': {u'date': u'2017-02-28', u'value': 28.8689586447}, u'performance_3y': {u'date': u'2017-02-28', u'value': 7.69487008661}};;BNPSELE FP;FR0007048160;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/selection-equilibre-europe-classic-c-fr0007048160
412;[None];Diversifié;{u'date': u'2017-03-08', u'value': 11186836.07};{u'date': u'2017-03-08', u'value': 11186836.07};Euro;[FORFSPR FP];{u'isin': u'FR0000977555', u'bloomberg': u'FORFSPR FP', u'apir': None};6181;Euro;6184;{u'type': u'isin', u'value': u'FR0000977555'};FR0000977555;SELECTION MODERATE INTERNATIONAL [CLASSIC, C];Balanced;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0000977555];[FR0000977555];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};SELECTION MODERATE INTERNATIONAL;{u'date': u'2017-03-08', u'value': 151.69};{u'date': u'2017-03-08', u'value': 151.69};Monde;[];4;Diversifié Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.93323756755}, u'performance_ytd': {u'date': u'2017-03-08', u'value': 0.284278725374}, u'performance_5y': {u'date': u'2017-02-28', u'value': 19.6754883428}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.7595859455}};;FORFSPR FP;FR0000977555;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/diversifie-monde/selection-moderate-international-classic-c-fr0000977555
413;[None];Actions;{u'date': u'2017-03-09', u'value': 1486149.18};{u'date': u'2017-03-09', u'value': 1238262.79};Euro;[BNPELVP FP];{u'isin': u'FR0010565424', u'bloomberg': u'BNPELVP FP', u'apir': None};1406;Euro;3727;{u'type': u'isin', u'value': u'FR0010565424'};FR0010565424;THEAM EURO LONG VOL [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/f01a6a37-0b6a-402e-b8a4-3e0b431e3e8e/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0010565424];[FR0010565424];THEAM;{u'date': None, u'value': None};;{u'date': None, u'value': None};THEAM EURO LONG VOL;{u'date': u'2017-03-09', u'value': 32.94};{u'date': u'2017-03-09', u'value': 32.94};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': -25.3717890942}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -8.52540960844}, u'performance_5y': {u'date': u'2017-02-28', u'value': -62.6732784853}, u'performance_3y': {u'date': u'2017-02-28', u'value': -33.2796132151}};;BNPELVP FP;FR0010565424;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/theam-euro-long-vol-classic-c-fr0010565424
414;[None, None];Actions;{u'date': u'2017-03-09', u'value': 42724205.9};{u'date': u'2017-03-09', u'value': 39932191.95};Euro;[HAMEULD FP, HAMEULB FP];{u'isin': u'FR0010722272', u'bloomberg': u'HAMEULD FP', u'apir': None};7379;Euro;7390;{u'type': u'isin', u'value': u'FR0010722272'};FR0010722272;THEAM EURO LONG-DIVIDENDS [A (EUR), C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/7e113767-4e94-4129-8df1-268628203066/512', u'extension': u'pdf'};[DOC_FP, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0010912873, FR0010722272];[FR0010912873, FR0010722272];THEAM;{u'date': None, u'value': None};;{u'date': None, u'value': None};THEAM EURO LONG-DIVIDENDS;{u'date': u'2017-03-09', u'value': 2120.98};{u'date': u'2017-03-09', u'value': 2120.98};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.5018716177}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.50706631762}, u'performance_5y': {u'date': u'2017-02-28', u'value': 24.9023379522}, u'performance_3y': {u'date': u'2017-02-28', u'value': 7.15075149101}};;HAMEULD FP;FR0010722272;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/theam-euro-long-dividends-a-eur-c-fr0010722272
415;[None, None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 1063298.93};{u'date': u'2017-03-09', u'value': 978219.69};Dollar;[TQDRAEH FP, TQDRAUS FP];{u'isin': u'FR0011742527', u'bloomberg': u'TQDRAUS FP', u'apir': None};15398;Dollar;15605;{u'type': u'isin', u'value': u'FR0011742527'};FR0011742527;THEAM QUANT DYNAMIC RAW MATERIALS [A - USD, C];Alternatives & Other;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/2c9e6ac7-5993-47c1-9e68-29bd839adb73/512', u'extension': u'pdf'};[DOC_FP, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0011742550, FR0011742527];[FR0011742550, FR0011742527];THEAM;{u'date': None, u'value': None};;{u'date': None, u'value': None};THEAM QUANT DYNAMIC RAW MATERIALS;{u'date': u'2017-03-09', u'value': 666.36};{u'date': None, u'value': None};Monde;[];5;Matières premières;{u'performance_1y': {u'date': u'2017-02-28', u'value': 21.1197300682}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.00036376864}};;TQDRAUS FP;FR0011742527;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/matieres-premieres/theam-quant-dynamic-raw-materials-a-usd-c-fr0011742527
